,File_path,Emotion
1513,./Audios\Dataset\1019_MTI_NEU_XX.wav,neutral
1514,./Audios\Dataset\1019_MTI_SAD_XX.wav,sad
1515,./Audios\Dataset\1019_TAI_ANG_XX.wav,angry
1516,./Audios\Dataset\1019_TAI_DIS_XX.wav,disgust
1517,./Audios\Dataset\1019_TAI_FEA_XX.wav,fear
1518,./Audios\Dataset\1019_TAI_HAP_XX.wav,happy
1519,./Audios\Dataset\1019_TAI_NEU_XX.wav,neutral
1520,./Audios\Dataset\1019_TAI_SAD_XX.wav,sad
1521,./Audios\Dataset\1019_TIE_ANG_XX.wav,angry
1522,./Audios\Dataset\1019_TIE_DIS_XX.wav,disgust
1523,./Audios\Dataset\1019_TIE_FEA_XX.wav,fear
1524,./Audios\Dataset\1019_TIE_HAP_XX.wav,happy
1525,./Audios\Dataset\1019_TIE_NEU_XX.wav,neutral
1526,./Audios\Dataset\1019_TIE_SAD_XX.wav,sad
1527,./Audios\Dataset\1019_TSI_ANG_XX.wav,angry
1528,./Audios\Dataset\1019_TSI_DIS_XX.wav,disgust
1529,./Audios\Dataset\1019_TSI_FEA_XX.wav,fear
1530,./Audios\Dataset\1019_TSI_HAP_XX.wav,happy
1531,./Audios\Dataset\1019_TSI_NEU_XX.wav,neutral
1532,./Audios\Dataset\1019_TSI_SAD_XX.wav,sad
1533,./Audios\Dataset\1019_WSI_ANG_XX.wav,angry
1534,./Audios\Dataset\1019_WSI_DIS_XX.wav,disgust
1535,./Audios\Dataset\1019_WSI_FEA_XX.wav,fear
1536,./Audios\Dataset\1019_WSI_HAP_XX.wav,happy
1537,./Audios\Dataset\1019_WSI_NEU_XX.wav,neutral
1538,./Audios\Dataset\1019_WSI_SAD_XX.wav,sad
1539,./Audios\Dataset\1020_DFA_ANG_XX.wav,angry
1540,./Audios\Dataset\1020_DFA_DIS_XX.wav,disgust
1541,./Audios\Dataset\1020_DFA_FEA_XX.wav,fear
1542,./Audios\Dataset\1020_DFA_HAP_XX.wav,happy
1543,./Audios\Dataset\1020_DFA_NEU_XX.wav,neutral
1544,./Audios\Dataset\1020_DFA_SAD_XX.wav,sad
1545,./Audios\Dataset\1020_IEO_ANG_HI.wav,angry
1546,./Audios\Dataset\1020_IEO_ANG_LO.wav,angry
1547,./Audios\Dataset\1020_IEO_ANG_MD.wav,angry
1548,./Audios\Dataset\1020_IEO_DIS_HI.wav,disgust
1549,./Audios\Dataset\1020_IEO_DIS_LO.wav,disgust
1550,./Audios\Dataset\1020_IEO_DIS_MD.wav,disgust
1551,./Audios\Dataset\1020_IEO_FEA_HI.wav,fear
1552,./Audios\Dataset\1020_IEO_FEA_LO.wav,fear
1553,./Audios\Dataset\1020_IEO_FEA_MD.wav,fear
1554,./Audios\Dataset\1020_IEO_HAP_HI.wav,happy
1555,./Audios\Dataset\1020_IEO_HAP_LO.wav,happy
1556,./Audios\Dataset\1020_IEO_HAP_MD.wav,happy
1557,./Audios\Dataset\1020_IEO_NEU_XX.wav,neutral
1558,./Audios\Dataset\1020_IEO_SAD_HI.wav,sad
1559,./Audios\Dataset\1020_IEO_SAD_LO.wav,sad
1560,./Audios\Dataset\1020_IEO_SAD_MD.wav,sad
1561,./Audios\Dataset\1020_IOM_ANG_XX.wav,angry
1562,./Audios\Dataset\1020_IOM_DIS_XX.wav,disgust
1563,./Audios\Dataset\1020_IOM_FEA_XX.wav,fear
1564,./Audios\Dataset\1020_IOM_HAP_XX.wav,happy
1565,./Audios\Dataset\1020_IOM_NEU_XX.wav,neutral
1566,./Audios\Dataset\1020_IOM_SAD_XX.wav,sad
1567,./Audios\Dataset\1020_ITH_ANG_XX.wav,angry
1568,./Audios\Dataset\1020_ITH_DIS_XX.wav,disgust
1569,./Audios\Dataset\1020_ITH_FEA_XX.wav,fear
1570,./Audios\Dataset\1020_ITH_HAP_XX.wav,happy
1571,./Audios\Dataset\1020_ITH_NEU_XX.wav,neutral
1572,./Audios\Dataset\1020_ITH_SAD_XX.wav,sad
1573,./Audios\Dataset\1020_ITS_ANG_XX.wav,angry
1574,./Audios\Dataset\1020_ITS_DIS_XX.wav,disgust
1575,./Audios\Dataset\1020_ITS_FEA_XX.wav,fear
1576,./Audios\Dataset\1020_ITS_HAP_XX.wav,happy
1577,./Audios\Dataset\1020_ITS_NEU_XX.wav,neutral
1578,./Audios\Dataset\1020_ITS_SAD_XX.wav,sad
1579,./Audios\Dataset\1020_IWL_ANG_XX.wav,angry
1580,./Audios\Dataset\1020_IWL_DIS_XX.wav,disgust
1581,./Audios\Dataset\1020_IWL_FEA_XX.wav,fear
1582,./Audios\Dataset\1020_IWL_HAP_XX.wav,happy
1583,./Audios\Dataset\1020_IWL_NEU_XX.wav,neutral
1584,./Audios\Dataset\1020_IWL_SAD_XX.wav,sad
1585,./Audios\Dataset\1020_IWW_ANG_XX.wav,angry
1586,./Audios\Dataset\1020_IWW_DIS_XX.wav,disgust
1587,./Audios\Dataset\1020_IWW_FEA_XX.wav,fear
1588,./Audios\Dataset\1020_IWW_HAP_XX.wav,happy
1589,./Audios\Dataset\1020_IWW_NEU_XX.wav,neutral
1590,./Audios\Dataset\1020_IWW_SAD_XX.wav,sad
1591,./Audios\Dataset\1020_MTI_ANG_XX.wav,angry
1592,./Audios\Dataset\1020_MTI_DIS_XX.wav,disgust
1593,./Audios\Dataset\1020_MTI_FEA_XX.wav,fear
1594,./Audios\Dataset\1020_MTI_HAP_XX.wav,happy
1595,./Audios\Dataset\1020_MTI_NEU_XX.wav,neutral
1596,./Audios\Dataset\1020_MTI_SAD_XX.wav,sad
1597,./Audios\Dataset\1020_TAI_ANG_XX.wav,angry
1598,./Audios\Dataset\1020_TAI_DIS_XX.wav,disgust
1599,./Audios\Dataset\1020_TAI_FEA_XX.wav,fear
1600,./Audios\Dataset\1020_TAI_HAP_XX.wav,happy
1601,./Audios\Dataset\1020_TAI_NEU_XX.wav,neutral
1602,./Audios\Dataset\1020_TAI_SAD_XX.wav,sad
1603,./Audios\Dataset\1020_TIE_ANG_XX.wav,angry
1604,./Audios\Dataset\1020_TIE_DIS_XX.wav,disgust
1605,./Audios\Dataset\1020_TIE_FEA_XX.wav,fear
1606,./Audios\Dataset\1020_TIE_HAP_XX.wav,happy
1607,./Audios\Dataset\1020_TIE_NEU_XX.wav,neutral
1608,./Audios\Dataset\1020_TIE_SAD_XX.wav,sad
1609,./Audios\Dataset\1020_TSI_ANG_XX.wav,angry
1610,./Audios\Dataset\1020_TSI_DIS_XX.wav,disgust
1611,./Audios\Dataset\1020_TSI_FEA_XX.wav,fear
1612,./Audios\Dataset\1020_TSI_HAP_XX.wav,happy
1613,./Audios\Dataset\1020_TSI_NEU_XX.wav,neutral
1614,./Audios\Dataset\1020_TSI_SAD_XX.wav,sad
1615,./Audios\Dataset\1020_WSI_ANG_XX.wav,angry
1616,./Audios\Dataset\1020_WSI_DIS_XX.wav,disgust
1617,./Audios\Dataset\1020_WSI_FEA_XX.wav,fear
1618,./Audios\Dataset\1020_WSI_HAP_XX.wav,happy
1619,./Audios\Dataset\1020_WSI_NEU_XX.wav,neutral
1620,./Audios\Dataset\1020_WSI_SAD_XX.wav,sad
1621,./Audios\Dataset\1021_DFA_ANG_XX.wav,angry
1622,./Audios\Dataset\1021_DFA_DIS_XX.wav,disgust
1623,./Audios\Dataset\1021_DFA_FEA_XX.wav,fear
1624,./Audios\Dataset\1021_DFA_HAP_XX.wav,happy
1625,./Audios\Dataset\1021_DFA_NEU_XX.wav,neutral
1626,./Audios\Dataset\1021_DFA_SAD_XX.wav,sad
1627,./Audios\Dataset\1021_IEO_ANG_HI.wav,angry
1628,./Audios\Dataset\1021_IEO_ANG_LO.wav,angry
1629,./Audios\Dataset\1021_IEO_ANG_MD.wav,angry
1630,./Audios\Dataset\1021_IEO_DIS_HI.wav,disgust
1631,./Audios\Dataset\1021_IEO_DIS_LO.wav,disgust
1632,./Audios\Dataset\1021_IEO_DIS_MD.wav,disgust
1633,./Audios\Dataset\1021_IEO_FEA_HI.wav,fear
1634,./Audios\Dataset\1021_IEO_FEA_LO.wav,fear
1635,./Audios\Dataset\1021_IEO_FEA_MD.wav,fear
1636,./Audios\Dataset\1021_IEO_HAP_HI.wav,happy
1637,./Audios\Dataset\1021_IEO_HAP_LO.wav,happy
1638,./Audios\Dataset\1021_IEO_HAP_MD.wav,happy
1639,./Audios\Dataset\1021_IEO_NEU_XX.wav,neutral
1640,./Audios\Dataset\1021_IEO_SAD_HI.wav,sad
1641,./Audios\Dataset\1021_IEO_SAD_LO.wav,sad
1642,./Audios\Dataset\1021_IEO_SAD_MD.wav,sad
1643,./Audios\Dataset\1021_IOM_ANG_XX.wav,angry
1644,./Audios\Dataset\1021_IOM_DIS_XX.wav,disgust
1645,./Audios\Dataset\1021_IOM_FEA_XX.wav,fear
1646,./Audios\Dataset\1021_IOM_HAP_XX.wav,happy
1647,./Audios\Dataset\1021_IOM_NEU_XX.wav,neutral
1648,./Audios\Dataset\1021_IOM_SAD_XX.wav,sad
1649,./Audios\Dataset\1021_ITH_ANG_XX.wav,angry
1650,./Audios\Dataset\1021_ITH_DIS_XX.wav,disgust
1651,./Audios\Dataset\1021_ITH_FEA_XX.wav,fear
1652,./Audios\Dataset\1021_ITH_HAP_XX.wav,happy
1653,./Audios\Dataset\1021_ITH_NEU_XX.wav,neutral
1654,./Audios\Dataset\1021_ITH_SAD_XX.wav,sad
1655,./Audios\Dataset\1021_ITS_ANG_XX.wav,angry
1656,./Audios\Dataset\1021_ITS_DIS_XX.wav,disgust
1657,./Audios\Dataset\1021_ITS_FEA_XX.wav,fear
1658,./Audios\Dataset\1021_ITS_HAP_XX.wav,happy
1659,./Audios\Dataset\1021_ITS_NEU_XX.wav,neutral
1660,./Audios\Dataset\1021_ITS_SAD_XX.wav,sad
1661,./Audios\Dataset\1021_IWL_ANG_XX.wav,angry
1662,./Audios\Dataset\1021_IWL_DIS_XX.wav,disgust
1663,./Audios\Dataset\1021_IWL_FEA_XX.wav,fear
1664,./Audios\Dataset\1021_IWL_HAP_XX.wav,happy
1665,./Audios\Dataset\1021_IWL_NEU_XX.wav,neutral
1666,./Audios\Dataset\1021_IWL_SAD_XX.wav,sad
1667,./Audios\Dataset\1021_IWW_ANG_XX.wav,angry
1668,./Audios\Dataset\1021_IWW_DIS_XX.wav,disgust
1669,./Audios\Dataset\1021_IWW_FEA_XX.wav,fear
1670,./Audios\Dataset\1021_IWW_HAP_XX.wav,happy
1671,./Audios\Dataset\1021_IWW_NEU_XX.wav,neutral
1672,./Audios\Dataset\1021_IWW_SAD_XX.wav,sad
1673,./Audios\Dataset\1021_MTI_ANG_XX.wav,angry
1674,./Audios\Dataset\1021_MTI_DIS_XX.wav,disgust
1675,./Audios\Dataset\1021_MTI_FEA_XX.wav,fear
1676,./Audios\Dataset\1021_MTI_HAP_XX.wav,happy
1677,./Audios\Dataset\1021_MTI_NEU_XX.wav,neutral
1678,./Audios\Dataset\1021_MTI_SAD_XX.wav,sad
1679,./Audios\Dataset\1021_TAI_ANG_XX.wav,angry
1680,./Audios\Dataset\1021_TAI_DIS_XX.wav,disgust
1681,./Audios\Dataset\1021_TAI_FEA_XX.wav,fear
1682,./Audios\Dataset\1021_TAI_HAP_XX.wav,happy
1683,./Audios\Dataset\1021_TAI_NEU_XX.wav,neutral
1684,./Audios\Dataset\1021_TAI_SAD_XX.wav,sad
1685,./Audios\Dataset\1021_TIE_ANG_XX.wav,angry
1686,./Audios\Dataset\1021_TIE_DIS_XX.wav,disgust
1687,./Audios\Dataset\1021_TIE_FEA_XX.wav,fear
1688,./Audios\Dataset\1021_TIE_HAP_XX.wav,happy
1689,./Audios\Dataset\1021_TIE_NEU_XX.wav,neutral
1690,./Audios\Dataset\1021_TIE_SAD_XX.wav,sad
1691,./Audios\Dataset\1021_TSI_ANG_XX.wav,angry
1692,./Audios\Dataset\1021_TSI_DIS_XX.wav,disgust
1693,./Audios\Dataset\1021_TSI_FEA_XX.wav,fear
1694,./Audios\Dataset\1021_TSI_HAP_XX.wav,happy
1695,./Audios\Dataset\1021_TSI_NEU_XX.wav,neutral
1696,./Audios\Dataset\1021_TSI_SAD_XX.wav,sad
1697,./Audios\Dataset\1021_WSI_ANG_XX.wav,angry
1698,./Audios\Dataset\1021_WSI_DIS_XX.wav,disgust
1699,./Audios\Dataset\1021_WSI_FEA_XX.wav,fear
1700,./Audios\Dataset\1021_WSI_HAP_XX.wav,happy
1701,./Audios\Dataset\1021_WSI_NEU_XX.wav,neutral
1702,./Audios\Dataset\1021_WSI_SAD_XX.wav,sad
1703,./Audios\Dataset\1022_DFA_ANG_XX.wav,angry
1704,./Audios\Dataset\1022_DFA_DIS_XX.wav,disgust
1705,./Audios\Dataset\1022_DFA_FEA_XX.wav,fear
1706,./Audios\Dataset\1022_DFA_HAP_XX.wav,happy
1707,./Audios\Dataset\1022_DFA_NEU_XX.wav,neutral
1708,./Audios\Dataset\1022_DFA_SAD_XX.wav,sad
1709,./Audios\Dataset\1022_IEO_ANG_HI.wav,angry
1710,./Audios\Dataset\1022_IEO_ANG_LO.wav,angry
1711,./Audios\Dataset\1022_IEO_ANG_MD.wav,angry
1712,./Audios\Dataset\1022_IEO_DIS_HI.wav,disgust
1713,./Audios\Dataset\1022_IEO_DIS_LO.wav,disgust
1714,./Audios\Dataset\1022_IEO_DIS_MD.wav,disgust
1715,./Audios\Dataset\1022_IEO_FEA_HI.wav,fear
1716,./Audios\Dataset\1022_IEO_FEA_LO.wav,fear
1717,./Audios\Dataset\1022_IEO_FEA_MD.wav,fear
1718,./Audios\Dataset\1022_IEO_HAP_HI.wav,happy
1719,./Audios\Dataset\1022_IEO_HAP_LO.wav,happy
1720,./Audios\Dataset\1022_IEO_HAP_MD.wav,happy
1721,./Audios\Dataset\1022_IEO_NEU_XX.wav,neutral
1722,./Audios\Dataset\1022_IEO_SAD_HI.wav,sad
1723,./Audios\Dataset\1022_IEO_SAD_LO.wav,sad
1724,./Audios\Dataset\1022_IEO_SAD_MD.wav,sad
1725,./Audios\Dataset\1022_IOM_ANG_XX.wav,angry
1726,./Audios\Dataset\1022_IOM_DIS_XX.wav,disgust
1727,./Audios\Dataset\1022_IOM_FEA_XX.wav,fear
1728,./Audios\Dataset\1022_IOM_HAP_XX.wav,happy
1729,./Audios\Dataset\1022_IOM_NEU_XX.wav,neutral
1730,./Audios\Dataset\1022_IOM_SAD_XX.wav,sad
1731,./Audios\Dataset\1022_ITH_ANG_XX.wav,angry
1732,./Audios\Dataset\1022_ITH_DIS_XX.wav,disgust
1733,./Audios\Dataset\1022_ITH_FEA_XX.wav,fear
1734,./Audios\Dataset\1022_ITH_HAP_XX.wav,happy
1735,./Audios\Dataset\1022_ITH_NEU_XX.wav,neutral
1736,./Audios\Dataset\1022_ITH_SAD_XX.wav,sad
1737,./Audios\Dataset\1022_ITS_ANG_XX.wav,angry
1738,./Audios\Dataset\1022_ITS_DIS_XX.wav,disgust
1739,./Audios\Dataset\1022_ITS_FEA_XX.wav,fear
1740,./Audios\Dataset\1022_ITS_HAP_XX.wav,happy
1741,./Audios\Dataset\1022_ITS_NEU_XX.wav,neutral
1742,./Audios\Dataset\1022_ITS_SAD_XX.wav,sad
1743,./Audios\Dataset\1022_IWL_ANG_XX.wav,angry
1744,./Audios\Dataset\1022_IWL_DIS_XX.wav,disgust
1745,./Audios\Dataset\1022_IWL_FEA_XX.wav,fear
1746,./Audios\Dataset\1022_IWL_HAP_XX.wav,happy
1747,./Audios\Dataset\1022_IWL_NEU_XX.wav,neutral
1748,./Audios\Dataset\1022_IWL_SAD_XX.wav,sad
1749,./Audios\Dataset\1022_IWW_ANG_XX.wav,angry
1750,./Audios\Dataset\1022_IWW_DIS_XX.wav,disgust
1751,./Audios\Dataset\1022_IWW_FEA_XX.wav,fear
1752,./Audios\Dataset\1022_IWW_HAP_XX.wav,happy
1753,./Audios\Dataset\1022_IWW_NEU_XX.wav,neutral
1754,./Audios\Dataset\1022_IWW_SAD_XX.wav,sad
1755,./Audios\Dataset\1022_MTI_ANG_XX.wav,angry
1756,./Audios\Dataset\1022_MTI_DIS_XX.wav,disgust
1757,./Audios\Dataset\1022_MTI_FEA_XX.wav,fear
1758,./Audios\Dataset\1022_MTI_HAP_XX.wav,happy
1759,./Audios\Dataset\1022_MTI_NEU_XX.wav,neutral
1760,./Audios\Dataset\1022_MTI_SAD_XX.wav,sad
1761,./Audios\Dataset\1022_TAI_ANG_XX.wav,angry
1762,./Audios\Dataset\1022_TAI_DIS_XX.wav,disgust
1763,./Audios\Dataset\1022_TAI_FEA_XX.wav,fear
1764,./Audios\Dataset\1022_TAI_HAP_XX.wav,happy
1765,./Audios\Dataset\1022_TAI_NEU_XX.wav,neutral
1766,./Audios\Dataset\1022_TAI_SAD_XX.wav,sad
1767,./Audios\Dataset\1022_TIE_ANG_XX.wav,angry
1768,./Audios\Dataset\1022_TIE_DIS_XX.wav,disgust
1769,./Audios\Dataset\1022_TIE_FEA_XX.wav,fear
1770,./Audios\Dataset\1022_TIE_HAP_XX.wav,happy
1771,./Audios\Dataset\1022_TIE_NEU_XX.wav,neutral
1772,./Audios\Dataset\1022_TIE_SAD_XX.wav,sad
1773,./Audios\Dataset\1022_TSI_ANG_XX.wav,angry
1774,./Audios\Dataset\1022_TSI_DIS_XX.wav,disgust
1775,./Audios\Dataset\1022_TSI_FEA_XX.wav,fear
1776,./Audios\Dataset\1022_TSI_HAP_XX.wav,happy
1777,./Audios\Dataset\1022_TSI_NEU_XX.wav,neutral
1778,./Audios\Dataset\1022_TSI_SAD_XX.wav,sad
1779,./Audios\Dataset\1022_WSI_ANG_XX.wav,angry
1780,./Audios\Dataset\1022_WSI_DIS_XX.wav,disgust
1781,./Audios\Dataset\1022_WSI_FEA_XX.wav,fear
1782,./Audios\Dataset\1022_WSI_HAP_XX.wav,happy
1783,./Audios\Dataset\1022_WSI_NEU_XX.wav,neutral
1784,./Audios\Dataset\1022_WSI_SAD_XX.wav,sad
1785,./Audios\Dataset\1023_DFA_ANG_XX.wav,angry
1786,./Audios\Dataset\1023_DFA_DIS_XX.wav,disgust
1787,./Audios\Dataset\1023_DFA_FEA_XX.wav,fear
1788,./Audios\Dataset\1023_DFA_HAP_XX.wav,happy
1789,./Audios\Dataset\1023_DFA_NEU_XX.wav,neutral
1790,./Audios\Dataset\1023_DFA_SAD_XX.wav,sad
1791,./Audios\Dataset\1023_IEO_ANG_HI.wav,angry
1792,./Audios\Dataset\1023_IEO_ANG_LO.wav,angry
1793,./Audios\Dataset\1023_IEO_ANG_MD.wav,angry
1794,./Audios\Dataset\1023_IEO_DIS_HI.wav,disgust
1795,./Audios\Dataset\1023_IEO_DIS_LO.wav,disgust
1796,./Audios\Dataset\1023_IEO_DIS_MD.wav,disgust
1797,./Audios\Dataset\1023_IEO_FEA_HI.wav,fear
1798,./Audios\Dataset\1023_IEO_FEA_LO.wav,fear
1799,./Audios\Dataset\1023_IEO_FEA_MD.wav,fear
1800,./Audios\Dataset\1023_IEO_HAP_HI.wav,happy
1801,./Audios\Dataset\1023_IEO_HAP_LO.wav,happy
1802,./Audios\Dataset\1023_IEO_HAP_MD.wav,happy
1803,./Audios\Dataset\1023_IEO_NEU_XX.wav,neutral
1804,./Audios\Dataset\1023_IEO_SAD_HI.wav,sad
1805,./Audios\Dataset\1023_IEO_SAD_LO.wav,sad
1806,./Audios\Dataset\1023_IEO_SAD_MD.wav,sad
1807,./Audios\Dataset\1023_IOM_ANG_XX.wav,angry
1808,./Audios\Dataset\1023_IOM_DIS_XX.wav,disgust
1809,./Audios\Dataset\1023_IOM_FEA_XX.wav,fear
1810,./Audios\Dataset\1023_IOM_HAP_XX.wav,happy
1811,./Audios\Dataset\1023_IOM_NEU_XX.wav,neutral
1812,./Audios\Dataset\1023_IOM_SAD_XX.wav,sad
1813,./Audios\Dataset\1023_ITH_ANG_XX.wav,angry
1814,./Audios\Dataset\1023_ITH_DIS_XX.wav,disgust
1815,./Audios\Dataset\1023_ITH_FEA_XX.wav,fear
1816,./Audios\Dataset\1023_ITH_HAP_XX.wav,happy
1817,./Audios\Dataset\1023_ITH_NEU_XX.wav,neutral
1818,./Audios\Dataset\1023_ITH_SAD_XX.wav,sad
1819,./Audios\Dataset\1023_ITS_ANG_XX.wav,angry
1820,./Audios\Dataset\1023_ITS_DIS_XX.wav,disgust
1821,./Audios\Dataset\1023_ITS_FEA_XX.wav,fear
1822,./Audios\Dataset\1023_ITS_HAP_XX.wav,happy
1823,./Audios\Dataset\1023_ITS_NEU_XX.wav,neutral
1824,./Audios\Dataset\1023_ITS_SAD_XX.wav,sad
1825,./Audios\Dataset\1023_IWL_ANG_XX.wav,angry
1826,./Audios\Dataset\1023_IWL_DIS_XX.wav,disgust
1827,./Audios\Dataset\1023_IWL_FEA_XX.wav,fear
1828,./Audios\Dataset\1023_IWL_HAP_XX.wav,happy
1829,./Audios\Dataset\1023_IWL_NEU_XX.wav,neutral
1830,./Audios\Dataset\1023_IWL_SAD_XX.wav,sad
1831,./Audios\Dataset\1023_IWW_ANG_XX.wav,angry
1832,./Audios\Dataset\1023_IWW_DIS_XX.wav,disgust
1833,./Audios\Dataset\1023_IWW_FEA_XX.wav,fear
1834,./Audios\Dataset\1023_IWW_HAP_XX.wav,happy
1835,./Audios\Dataset\1023_IWW_NEU_XX.wav,neutral
1836,./Audios\Dataset\1023_IWW_SAD_XX.wav,sad
1837,./Audios\Dataset\1023_MTI_ANG_XX.wav,angry
1838,./Audios\Dataset\1023_MTI_DIS_XX.wav,disgust
1839,./Audios\Dataset\1023_MTI_FEA_XX.wav,fear
1840,./Audios\Dataset\1023_MTI_HAP_XX.wav,happy
1841,./Audios\Dataset\1023_MTI_NEU_XX.wav,neutral
1842,./Audios\Dataset\1023_MTI_SAD_XX.wav,sad
1843,./Audios\Dataset\1023_TAI_ANG_XX.wav,angry
1844,./Audios\Dataset\1023_TAI_DIS_XX.wav,disgust
1845,./Audios\Dataset\1023_TAI_FEA_XX.wav,fear
1846,./Audios\Dataset\1023_TAI_HAP_XX.wav,happy
1847,./Audios\Dataset\1023_TAI_NEU_XX.wav,neutral
1848,./Audios\Dataset\1023_TAI_SAD_XX.wav,sad
1849,./Audios\Dataset\1023_TIE_ANG_XX.wav,angry
1850,./Audios\Dataset\1023_TIE_DIS_XX.wav,disgust
1851,./Audios\Dataset\1023_TIE_FEA_XX.wav,fear
1852,./Audios\Dataset\1023_TIE_HAP_XX.wav,happy
1853,./Audios\Dataset\1023_TIE_NEU_XX.wav,neutral
1854,./Audios\Dataset\1023_TIE_SAD_XX.wav,sad
1855,./Audios\Dataset\1023_TSI_ANG_XX.wav,angry
1856,./Audios\Dataset\1023_TSI_DIS_XX.wav,disgust
1857,./Audios\Dataset\1023_TSI_FEA_XX.wav,fear
1858,./Audios\Dataset\1023_TSI_HAP_XX.wav,happy
1859,./Audios\Dataset\1023_TSI_NEU_XX.wav,neutral
1860,./Audios\Dataset\1023_TSI_SAD_XX.wav,sad
1861,./Audios\Dataset\1023_WSI_ANG_XX.wav,angry
1862,./Audios\Dataset\1023_WSI_DIS_XX.wav,disgust
1863,./Audios\Dataset\1023_WSI_FEA_XX.wav,fear
1864,./Audios\Dataset\1023_WSI_HAP_XX.wav,happy
1865,./Audios\Dataset\1023_WSI_NEU_XX.wav,neutral
1866,./Audios\Dataset\1023_WSI_SAD_XX.wav,sad
1867,./Audios\Dataset\1024_DFA_ANG_XX.wav,angry
1868,./Audios\Dataset\1024_DFA_DIS_XX.wav,disgust
1869,./Audios\Dataset\1024_DFA_FEA_XX.wav,fear
1870,./Audios\Dataset\1024_DFA_HAP_XX.wav,happy
1871,./Audios\Dataset\1024_DFA_NEU_XX.wav,neutral
1872,./Audios\Dataset\1024_DFA_SAD_XX.wav,sad
1873,./Audios\Dataset\1024_IEO_ANG_HI.wav,angry
1874,./Audios\Dataset\1024_IEO_ANG_LO.wav,angry
1875,./Audios\Dataset\1024_IEO_ANG_MD.wav,angry
1876,./Audios\Dataset\1024_IEO_DIS_HI.wav,disgust
1877,./Audios\Dataset\1024_IEO_DIS_LO.wav,disgust
1878,./Audios\Dataset\1024_IEO_DIS_MD.wav,disgust
1879,./Audios\Dataset\1024_IEO_FEA_HI.wav,fear
1880,./Audios\Dataset\1024_IEO_FEA_LO.wav,fear
1881,./Audios\Dataset\1024_IEO_FEA_MD.wav,fear
1882,./Audios\Dataset\1024_IEO_HAP_HI.wav,happy
1883,./Audios\Dataset\1024_IEO_HAP_LO.wav,happy
1884,./Audios\Dataset\1024_IEO_HAP_MD.wav,happy
1885,./Audios\Dataset\1024_IEO_NEU_XX.wav,neutral
1886,./Audios\Dataset\1024_IEO_SAD_HI.wav,sad
1887,./Audios\Dataset\1024_IEO_SAD_LO.wav,sad
1888,./Audios\Dataset\1024_IEO_SAD_MD.wav,sad
1889,./Audios\Dataset\1024_IOM_ANG_XX.wav,angry
1890,./Audios\Dataset\1024_IOM_DIS_XX.wav,disgust
1891,./Audios\Dataset\1024_IOM_FEA_XX.wav,fear
1892,./Audios\Dataset\1024_IOM_HAP_XX.wav,happy
1893,./Audios\Dataset\1024_IOM_NEU_XX.wav,neutral
1894,./Audios\Dataset\1024_IOM_SAD_XX.wav,sad
1895,./Audios\Dataset\1024_ITH_ANG_XX.wav,angry
1896,./Audios\Dataset\1024_ITH_DIS_XX.wav,disgust
1897,./Audios\Dataset\1024_ITH_FEA_XX.wav,fear
1898,./Audios\Dataset\1024_ITH_HAP_XX.wav,happy
1899,./Audios\Dataset\1024_ITH_NEU_XX.wav,neutral
1900,./Audios\Dataset\1024_ITH_SAD_XX.wav,sad
1901,./Audios\Dataset\1024_ITS_ANG_XX.wav,angry
1902,./Audios\Dataset\1024_ITS_DIS_XX.wav,disgust
1903,./Audios\Dataset\1024_ITS_FEA_XX.wav,fear
1904,./Audios\Dataset\1024_ITS_HAP_XX.wav,happy
1905,./Audios\Dataset\1024_ITS_NEU_XX.wav,neutral
1906,./Audios\Dataset\1024_ITS_SAD_XX.wav,sad
1907,./Audios\Dataset\1024_IWL_ANG_XX.wav,angry
1908,./Audios\Dataset\1024_IWL_DIS_XX.wav,disgust
1909,./Audios\Dataset\1024_IWL_FEA_XX.wav,fear
1910,./Audios\Dataset\1024_IWL_HAP_XX.wav,happy
1911,./Audios\Dataset\1024_IWL_NEU_XX.wav,neutral
1912,./Audios\Dataset\1024_IWL_SAD_XX.wav,sad
1913,./Audios\Dataset\1024_IWW_ANG_XX.wav,angry
1914,./Audios\Dataset\1024_IWW_DIS_XX.wav,disgust
1915,./Audios\Dataset\1024_IWW_FEA_XX.wav,fear
1916,./Audios\Dataset\1024_IWW_HAP_XX.wav,happy
1917,./Audios\Dataset\1024_IWW_NEU_XX.wav,neutral
1918,./Audios\Dataset\1024_IWW_SAD_XX.wav,sad
1919,./Audios\Dataset\1024_MTI_ANG_XX.wav,angry
1920,./Audios\Dataset\1024_MTI_DIS_XX.wav,disgust
1921,./Audios\Dataset\1024_MTI_FEA_XX.wav,fear
1922,./Audios\Dataset\1024_MTI_HAP_XX.wav,happy
1923,./Audios\Dataset\1024_MTI_NEU_XX.wav,neutral
1924,./Audios\Dataset\1024_MTI_SAD_XX.wav,sad
1925,./Audios\Dataset\1024_TAI_ANG_XX.wav,angry
1926,./Audios\Dataset\1024_TAI_DIS_XX.wav,disgust
1927,./Audios\Dataset\1024_TAI_FEA_XX.wav,fear
1928,./Audios\Dataset\1024_TAI_HAP_XX.wav,happy
1929,./Audios\Dataset\1024_TAI_NEU_XX.wav,neutral
1930,./Audios\Dataset\1024_TAI_SAD_XX.wav,sad
1931,./Audios\Dataset\1024_TIE_ANG_XX.wav,angry
